Detalle_ID|Factura|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario
84398|SO63533|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84399|SO63533|Clothing|Vests|162|Classic Vest, M|1|63.5
84400|SO63533|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84401|SO63534|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
84402|SO63534|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84403|SO63534|Clothing|Vests|162|Classic Vest, M|1|63.5
84404|SO63534|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84408|SO63536|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
84423|SO63543|Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99
84424|SO63543|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84425|SO63543|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84426|SO63543|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
84448|SO63552|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84449|SO63552|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84450|SO63552|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84458|SO63557|Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99
84459|SO63557|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84469|SO63561|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
84470|SO63561|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84471|SO63561|Clothing|Caps|9|AWC Logo Cap|1|8.99
84472|SO63561|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84481|SO63566|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
84482|SO63566|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84492|SO63570|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
84496|SO63572|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
84497|SO63572|Clothing|Vests|163|Classic Vest, L|1|63.5
84510|SO63577|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84511|SO63577|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84512|SO63577|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84513|SO63577|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84514|SO63577|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
84518|SO63579|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84519|SO63579|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
84535|SO63589|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84536|SO63589|Clothing|Vests|161|Classic Vest, S|1|63.5
84539|SO63591|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84540|SO63591|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
84553|SO63598|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
84554|SO63598|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84555|SO63598|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84556|SO63598|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
84561|SO63600|Bikes|Touring Bikes|261|Touring-3000 Yellow, 58|1|742.35
84562|SO63600|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84563|SO63600|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84564|SO63600|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84565|SO63600|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
84568|SO63602|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
84573|SO63605|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
84574|SO63605|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84575|SO63605|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84576|SO63605|Clothing|Caps|9|AWC Logo Cap|1|8.99
84577|SO63605|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
84580|SO63607|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
84581|SO63607|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
84582|SO63607|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
84583|SO63607|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84587|SO63609|Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49
84588|SO63609|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84599|SO63613|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
84600|SO63613|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84601|SO63613|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84602|SO63613|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84603|SO63613|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
84604|SO63613|Clothing|Caps|9|AWC Logo Cap|1|8.99
84620|SO63620|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
84621|SO63620|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84622|SO63620|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
84623|SO63620|Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159
84649|SO63631|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
84650|SO63631|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84652|SO63633|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84655|SO63635|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84673|SO63642|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
84674|SO63642|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84675|SO63642|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
84676|SO63642|Clothing|Caps|9|AWC Logo Cap|1|8.99
84683|SO63645|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84684|SO63645|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84688|SO63648|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84689|SO63648|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84698|SO63653|Clothing|Vests|163|Classic Vest, L|1|63.5
84699|SO63653|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84709|SO63657|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
84710|SO63658|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
84711|SO63658|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
84712|SO63658|Clothing|Caps|9|AWC Logo Cap|1|8.99
84719|SO63661|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
84727|SO63664|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84728|SO63665|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84729|SO63665|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84730|SO63665|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84738|SO63669|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
84739|SO63669|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84740|SO63670|Bikes|Touring Bikes|276|Touring-3000 Blue, 50|1|742.35
84741|SO63670|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84742|SO63671|Bikes|Touring Bikes|262|Touring-3000 Yellow, 62|1|742.35
84743|SO63671|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84749|SO63676|Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49
84750|SO63676|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84774|SO63684|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
84775|SO63684|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84776|SO63684|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
84777|SO63685|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
84778|SO63685|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
84779|SO63686|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
84780|SO63686|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
84784|SO63688|Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1120.49
84785|SO63688|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84786|SO63688|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84787|SO63689|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|2384.07
84788|SO63690|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
84789|SO63690|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84790|SO63691|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84791|SO63691|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84792|SO63691|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
84803|SO63697|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
84804|SO63697|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84810|SO63700|Bikes|Mountain Bikes|279|Mountain-400-W Silver, 42|1|769.49
84811|SO63700|Clothing|Caps|9|AWC Logo Cap|1|8.99
84812|SO63700|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
84850|SO63715|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84851|SO63715|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84884|SO63729|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
84885|SO63729|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84886|SO63729|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
84887|SO63729|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84888|SO63730|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
84889|SO63730|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
84899|SO63735|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
84900|SO63735|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
84901|SO63735|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
84917|SO63742|Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49
84918|SO63742|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84919|SO63742|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84920|SO63742|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84921|SO63743|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
84930|SO63748|Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99
84931|SO63748|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84932|SO63748|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
84933|SO63748|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
84936|SO63750|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
84937|SO63750|Clothing|Caps|9|AWC Logo Cap|1|8.99
84945|SO63754|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
84946|SO63754|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84953|SO63757|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|769.49
84954|SO63757|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
84960|SO63759|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84970|SO63764|Bikes|Road Bikes|89|Road-250 Red, 58|1|2443.35
84971|SO63765|Bikes|Road Bikes|93|Road-250 Black, 58|1|2443.35
84972|SO63765|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
84973|SO63765|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84974|SO63765|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
84979|SO63767|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49
84980|SO63767|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
84981|SO63767|Clothing|Caps|9|AWC Logo Cap|1|8.99
84987|SO63769|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
85001|SO63777|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85002|SO63777|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85003|SO63777|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
85012|SO63781|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85013|SO63781|Clothing|Caps|9|AWC Logo Cap|1|8.99
85031|SO63789|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85032|SO63789|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85033|SO63789|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85034|SO63790|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85035|SO63791|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
85036|SO63791|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85037|SO63791|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
85038|SO63791|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85041|SO63793|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
85042|SO63793|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85046|SO63795|Clothing|Caps|9|AWC Logo Cap|1|8.99
85047|SO63795|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
85048|SO63796|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85049|SO63796|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
85050|SO63796|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85051|SO63796|Clothing|Caps|9|AWC Logo Cap|1|8.99
85060|SO63801|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
85061|SO63801|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85066|SO63804|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07
85067|SO63804|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
85068|SO63804|Clothing|Caps|9|AWC Logo Cap|1|8.99
85069|SO63804|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
85082|SO63809|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|1120.49
85083|SO63809|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85103|SO63817|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07
85104|SO63817|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
85105|SO63817|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85114|SO63821|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85117|SO63823|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
85122|SO63825|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
85123|SO63825|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85124|SO63825|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85125|SO63825|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
85147|SO63835|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85148|SO63836|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85149|SO63836|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85150|SO63836|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85151|SO63836|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
85160|SO63841|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
85161|SO63841|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
85162|SO63842|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
85163|SO63842|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
85164|SO63842|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
85190|SO63853|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85191|SO63853|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
85201|SO63856|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
85208|SO63860|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85220|SO63865|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85221|SO63865|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
85222|SO63865|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85223|SO63865|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
85229|SO63868|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
85230|SO63868|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
85231|SO63868|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85232|SO63868|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85235|SO63870|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
85236|SO63870|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
85237|SO63870|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85238|SO63870|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85241|SO63872|Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99
85242|SO63872|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
85243|SO63872|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85244|SO63873|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
85245|SO63873|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85253|SO63877|Bikes|Touring Bikes|255|Touring-3000 Blue, 54|1|742.35
85254|SO63877|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85259|SO63880|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
85260|SO63880|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85261|SO63880|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85262|SO63880|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
85268|SO63884|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85269|SO63884|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85270|SO63884|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85271|SO63885|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85272|SO63885|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
