Detalle_ID|Factura|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario
84717|SO63660|Clothing|Caps|9|AWC Logo Cap|1|8.99
84718|SO63660|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
84720|SO63662|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84721|SO63662|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
84722|SO63662|Clothing|Vests|162|Classic Vest, M|1|63.5
84723|SO63662|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84731|SO63666|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49
84732|SO63666|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
84733|SO63666|Clothing|Caps|9|AWC Logo Cap|1|8.99
84734|SO63667|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
84735|SO63667|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84736|SO63668|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
84737|SO63668|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
84745|SO63673|Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99
84751|SO63677|Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49
84752|SO63677|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
84755|SO63679|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
84756|SO63679|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84757|SO63679|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84758|SO63679|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
84766|SO63682|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07
84767|SO63682|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84768|SO63682|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84769|SO63682|Clothing|Caps|9|AWC Logo Cap|1|8.99
84796|SO63694|Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159
84809|SO63699|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
84817|SO63702|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
84818|SO63702|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84819|SO63703|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
84820|SO63703|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84821|SO63703|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84826|SO63705|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
84827|SO63705|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84831|SO63708|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84832|SO63708|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84833|SO63709|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84834|SO63709|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84835|SO63709|Clothing|Caps|9|AWC Logo Cap|1|8.99
84836|SO63709|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
84844|SO63713|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84845|SO63713|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84852|SO63716|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84853|SO63716|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84854|SO63716|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
84858|SO63719|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
84861|SO63721|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
84862|SO63721|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84863|SO63721|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84864|SO63722|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
84865|SO63722|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
84866|SO63722|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84867|SO63723|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
84868|SO63724|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
84869|SO63724|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84870|SO63724|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84871|SO63724|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84872|SO63725|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
84873|SO63725|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84874|SO63726|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84875|SO63726|Clothing|Vests|161|Classic Vest, S|1|63.5
84890|SO63731|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|1|1214.85
84891|SO63731|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
84892|SO63732|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
84893|SO63732|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
84894|SO63733|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|1120.49
84895|SO63733|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
84896|SO63733|Clothing|Caps|9|AWC Logo Cap|1|8.99
84902|SO63736|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
84903|SO63736|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84904|SO63736|Clothing|Vests|162|Classic Vest, M|1|63.5
84925|SO63745|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
84926|SO63745|Clothing|Caps|9|AWC Logo Cap|1|8.99
84927|SO63746|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
84939|SO63752|Bikes|Touring Bikes|257|Touring-3000 Blue, 62|1|742.35
84940|SO63752|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84941|SO63752|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84942|SO63753|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
84943|SO63753|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84944|SO63753|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
84964|SO63762|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
84965|SO63762|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84966|SO63763|Bikes|Mountain Bikes|285|Mountain-500 Silver, 52|1|564.99
84967|SO63763|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84968|SO63763|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84969|SO63763|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84975|SO63766|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|769.49
84976|SO63766|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84977|SO63766|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84978|SO63766|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
84989|SO63771|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84990|SO63771|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
84997|SO63775|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
84998|SO63776|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
84999|SO63776|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85000|SO63776|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85009|SO63780|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
85010|SO63780|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
85011|SO63780|Clothing|Caps|9|AWC Logo Cap|1|8.99
85016|SO63783|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85019|SO63785|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85020|SO63785|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85021|SO63785|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85022|SO63786|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85023|SO63786|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85024|SO63786|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
85025|SO63786|Clothing|Caps|9|AWC Logo Cap|1|8.99
85043|SO63794|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
85044|SO63794|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85045|SO63794|Clothing|Caps|9|AWC Logo Cap|1|8.99
85057|SO63800|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
85058|SO63800|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85059|SO63800|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85074|SO63806|Clothing|Vests|162|Classic Vest, M|1|63.5
85075|SO63806|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85076|SO63807|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85077|SO63807|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
85078|SO63807|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85079|SO63807|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85080|SO63808|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85081|SO63808|Clothing|Vests|162|Classic Vest, M|1|63.5
85084|SO63810|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
85085|SO63810|Clothing|Caps|9|AWC Logo Cap|1|8.99
85086|SO63811|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
85087|SO63811|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
85094|SO63814|Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49
85095|SO63814|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85100|SO63816|Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99
85101|SO63816|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85102|SO63816|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
85109|SO63819|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
85110|SO63819|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
