Detalle_ID|Factura|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario
84842|SO63712|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84843|SO63712|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|1|120
84857|SO63718|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
84880|SO63728|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
84881|SO63728|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
84882|SO63728|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
84883|SO63728|Clothing|Caps|9|AWC Logo Cap|1|8.99
84905|SO63737|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
84906|SO63738|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
84907|SO63738|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|1|120
84908|SO63739|Bikes|Touring Bikes|269|Touring-2000 Blue, 54|1|1214.85
84909|SO63739|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
84910|SO63739|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84911|SO63740|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
84912|SO63740|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
84922|SO63744|Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99
84923|SO63744|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
84924|SO63744|Clothing|Caps|9|AWC Logo Cap|1|8.99
84938|SO63751|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07
84947|SO63755|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
84948|SO63755|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
84949|SO63755|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
84950|SO63756|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07
84951|SO63756|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
84952|SO63756|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
84961|SO63760|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
84962|SO63760|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84982|SO63768|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
84983|SO63768|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
84984|SO63768|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
84985|SO63768|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
84986|SO63768|Clothing|Caps|9|AWC Logo Cap|1|8.99
84988|SO63770|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
84993|SO63773|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
84994|SO63774|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
84995|SO63774|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
84996|SO63774|Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159
85026|SO63787|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
85027|SO63787|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85028|SO63787|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
85029|SO63788|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
85030|SO63788|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85052|SO63797|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
85053|SO63797|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85054|SO63798|Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1120.49
85070|SO63805|Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|1|2384.07
85071|SO63805|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
85072|SO63805|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
85073|SO63805|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85106|SO63818|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07
85107|SO63818|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
85108|SO63818|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85115|SO63822|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
85116|SO63822|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85129|SO63828|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85130|SO63828|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
85139|SO63832|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|1|769.49
85140|SO63832|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
85141|SO63832|Clothing|Caps|9|AWC Logo Cap|1|8.99
85146|SO63834|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85152|SO63837|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85153|SO63838|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
85154|SO63838|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85165|SO63843|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85166|SO63843|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
85167|SO63843|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85168|SO63844|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85169|SO63844|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85170|SO63844|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85174|SO63847|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85183|SO63850|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85184|SO63850|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85185|SO63850|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
85202|SO63857|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85203|SO63857|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85209|SO63861|Bikes|Mountain Bikes|286|Mountain-500 Black, 40|1|539.99
85210|SO63861|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85211|SO63861|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85212|SO63861|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85213|SO63862|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
85214|SO63862|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
85215|SO63862|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85218|SO63864|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
85219|SO63864|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85239|SO63871|Bikes|Touring Bikes|275|Touring-3000 Blue, 44|1|742.35
85240|SO63871|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85246|SO63874|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
85247|SO63874|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85265|SO63883|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85266|SO63883|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85267|SO63883|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85274|SO63886|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85275|SO63886|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85276|SO63886|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85283|SO63889|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85284|SO63889|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85285|SO63889|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85294|SO63894|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
85314|SO63902|Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99
85315|SO63902|Clothing|Caps|9|AWC Logo Cap|1|8.99
85319|SO63905|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85320|SO63905|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85321|SO63905|Clothing|Vests|162|Classic Vest, M|1|63.5
85322|SO63906|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85323|SO63906|Clothing|Socks|172|Racing Socks, L|1|8.99
85329|SO63910|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85330|SO63910|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
85339|SO63915|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
85340|SO63915|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
85341|SO63915|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
85342|SO63915|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
85353|SO63920|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85354|SO63920|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85355|SO63920|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
85368|SO63925|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
85369|SO63925|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85370|SO63925|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85375|SO63927|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
85376|SO63927|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85377|SO63927|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85378|SO63927|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85379|SO63927|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
85380|SO63927|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
85381|SO63928|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
85382|SO63928|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85383|SO63928|Clothing|Socks|172|Racing Socks, L|1|8.99
85384|SO63929|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
85385|SO63929|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
85386|SO63929|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85387|SO63929|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85394|SO63933|Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99
85395|SO63933|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85397|SO63935|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
85417|SO63944|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07
85418|SO63944|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
85419|SO63944|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
85424|SO63946|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|1|769.49
85425|SO63946|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85426|SO63946|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85427|SO63946|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85428|SO63947|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85429|SO63947|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85453|SO63960|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
85454|SO63960|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85455|SO63960|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85456|SO63960|Clothing|Caps|9|AWC Logo Cap|1|8.99
85464|SO63964|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85465|SO63964|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85466|SO63964|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85481|SO63970|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85482|SO63970|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85483|SO63970|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85484|SO63970|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85500|SO63977|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|769.49
85501|SO63977|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
85502|SO63977|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
85522|SO63985|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
85523|SO63985|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85548|SO63995|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|2384.07
85549|SO63995|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85550|SO63995|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
85551|SO63995|Clothing|Caps|9|AWC Logo Cap|1|8.99
85552|SO63996|Bikes|Road Bikes|92|Road-250 Black, 52|1|2443.35
85553|SO63996|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
85554|SO63996|Clothing|Caps|9|AWC Logo Cap|1|8.99
85555|SO63996|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
85564|SO64000|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85565|SO64000|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85566|SO64000|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85585|SO64010|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85586|SO64010|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85587|SO64010|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
85588|SO64011|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
85589|SO64011|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85590|SO64011|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85604|SO64018|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
85608|SO64020|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85628|SO64028|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85629|SO64028|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85630|SO64028|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85631|SO64029|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85632|SO64029|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
85633|SO64029|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85634|SO64029|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
85635|SO64029|Clothing|Caps|9|AWC Logo Cap|1|8.99
85640|SO64031|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
85641|SO64031|Clothing|Caps|9|AWC Logo Cap|1|8.99
85642|SO64031|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
85655|SO64037|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
85656|SO64037|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85657|SO64037|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
85658|SO64037|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|1|120
85667|SO64040|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
85668|SO64040|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
85673|SO64042|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
85674|SO64042|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
85675|SO64042|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
85676|SO64042|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
85677|SO64042|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
85678|SO64042|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
